,Unnamed: 0,UserID,UserScreenName,UserCreatedAt,UserDescriptionLength,UserFollowersCount,UserFriendsCount,UserLocation,AvgHashtag,AvgURLCount,AvgMention,AvgRetweet,AvgFavCount,TweetCount,SpammerOrNot,Current_Time,Reputation,AgeOfAccount,TweetPerDay,TweetPerFollower,AgeByFollowing
2089,2089,4149386374.0,bigboobsfansite,2015-09-11 13:16:00,155,117165,673.0,boobs world,4.7,1.033333333,0.0,0.133333333,0.666666667,306609,1,2021-07-06 16:08:28,674.0,2125.1197685185184,144.27845646259547,2.62,3.1576816768477243
2090,2090,441273690.0,W84IT1,2011-12-19 22:45:00,17,171,630.0,United States,1.0,0.9,1.4333333330000002,56.7,0.0,11312,1,2021-07-06 16:08:28,631.0,3486.72462962963,3.244305530718551,66.15,5.5344835390946505
2091,2091,390781513.0,R_sidney_V,2011-10-14 15:01:00,44,955675,2215.0,0,1.2,1.0,1.666666667,51.56666667,0.0,1150378,1,2021-07-06 16:08:28,2216.0,3553.046851851852,323.77225743601485,1.2,1.6040843574951926
2092,2092,8.26e+17,allenmarkjk,2017-01-30 15:26:00,15,21,491.0,"Columbus, OH",0.133333333,0.966666667,1.266666667,614.0666667,0.033333333,1231,1,2021-07-06 16:08:28,492.0,1618.0294907407408,0.7608019551216233,58.62,3.2953757448894927
2093,2093,437250059.0,Orehova_L,2011-12-15 05:32:00,0,65,45.0,0,0.0,2.0,0.0,0.0,0.033333333,5396,1,2021-07-06 16:08:28,46.0,3491.441990740741,1.545493241563263,83.02,77.58759979423868
2094,2094,1.1e+18,AlexRod12059089,2019-02-20 01:01:00,58,43,310.0,0,0.4,2.4,3.0,244.1666667,0.0,1557,1,2021-07-06 16:08:28,311.0,867.6301851851852,1.794543374107803,36.21,2.798807048984468
2095,2095,274866253.0,john_c_roth,2011-03-31 05:12:00,88,2394,4269.0,Colorado,0.0,0.133333333,1.066666667,20.93333333,0.033333333,23384,1,2021-07-06 16:08:28,4270.0,3750.4558796296296,6.234975360464513,9.77,0.8785326492456382
2096,2096,1.05e+18,burgess_ronan,2018-11-10 07:47:00,0,31,163.0,0,0.2,0.9,1.266666667,294.3666667,0.0,1265,1,2021-07-06 16:08:28,164.0,969.3482407407407,1.3050005630931283,40.81,5.946921722335833
2097,2097,816991980.0,_Mnemophobia,2012-11-09 08:42:00,25,2133,2077.0,☠︎ 150419,0.0,0.7333333329999999,0.8666666670000001,11545.4,0.033333333,68090,1,2021-07-06 16:08:28,2078.0,3161.310046296296,21.538539087544535,31.92,1.522055872073325
2098,2098,1.12e+18,larajessinta,2019-04-17 18:50:00,79,118,7.0,0,0.0,0.133333333,0.7666666670000001,337.4666667,0.933333333,62,1,2021-07-06 16:08:28,8.0,810.887824074074,0.07645940432117815,0.53,115.84111772486771
2099,2099,1.08e+18,waggleshaft,2018-12-25 11:21:00,0,7,50.0,0,2.6,0.4,0.966666667,24.73333333,0.033333333,53,1,2021-07-06 16:08:28,51.0,924.1996296296296,0.05734691759316069,7.57,18.483992592592593
2100,2100,9.07e+17,hrmsqd,2017-10-09 13:07:00,19,186,204.0,OLIVIA O’BREINS TOUR,0.0,0.3,0.433333333,2315.6,1.3,5787,1,2021-07-06 16:08:28,205.0,1366.1260185185185,4.236066015546394,31.11,6.696696169208424
2101,2101,2749306087.0,mramorr1,2014-08-20 15:01:00,0,75,21.0,0,0.0,2.0,0.0,0.0,0.0,5195,1,2021-07-06 16:08:28,22.0,2512.046851851852,2.068034677048442,69.27,119.62127865961199
2102,2102,1.09e+18,HollickRaelyn,2019-01-16 19:34:00,156,460,675.0,"California, USA",7.833333333,1.0,0.0,0.0,0.033333333,1188,1,2021-07-06 16:08:28,676.0,901.8572685185185,1.3172816159163727,2.58,1.336084842249657
2103,2103,1.09e+18,P0PCRAUE,2019-01-27 14:29:00,0,790,2.0,0,0.033333333,0.833333333,0.8666666670000001,2082.533333,0.8666666670000001,197,1,2021-07-06 16:08:28,3.0,891.069074074074,0.22108274850039686,0.25,445.534537037037
2104,2104,2597697475.0,meister_kwame,2014-01-07 09:08:00,68,2301,2535.0,0,0.333333333,0.6,0.933333333,11348.1,0.0,28746,1,2021-07-06 16:08:28,2536.0,2737.291990740741,10.501619884629488,12.49,1.0797996018701148
2105,2105,1.1e+18,eziinneex,2019-02-16 20:13:00,49,786,345.0,0,0.066666667,0.7666666670000001,0.9,7634.4,0.4,5975,1,2021-07-06 16:08:28,346.0,870.8301851851852,6.861268823300371,7.6,2.5241454643048846
2106,2106,2428627495.0,seohamms,2014-05-04 09:36:00,44,237,249.0,0,0.3666666670000001,0.3666666670000001,0.5,139.4,1.066666667,28085,1,2021-07-06 16:08:28,250.0,2620.2725462962962,10.718350669168975,118.5,10.523182916852596
2107,2107,1.11e+18,kevinburkholde8,2019-03-21 00:29:00,9,7,85.0,0,2.0,0.666666667,1.1,1056.2,0.033333333,53,1,2021-07-06 16:08:28,86.0,838.6524074074074,0.06319662297738236,7.57,9.86649891067538
2108,2108,8.5e+17,Avey222,2017-07-04 09:35:00,36,193,942.0,"St Louis, MO",1.066666667,0.833333333,1.166666667,30.6,0.0,2448,1,2021-07-06 16:08:28,943.0,1463.2732407407407,1.672961639591502,12.68,1.5533686207438862
2109,2109,1.07e+18,KlagnutJ,2018-11-27 20:19:00,0,11,84.0,0,1.666666667,0.0,0.3,6.333333333,0.0,16,1,2021-07-06 16:08:28,85.0,951.8260185185185,0.016809794740538193,1.45,11.331262125220459
2111,2111,1.07e+18,thickforlove,2018-06-12 05:18:00,102,1720,132.0,"North Carolina, USA",1.3,0.266666667,0.8,2.6,17.46666667,459,1,2021-07-06 16:08:28,133.0,1120.451712962963,0.4096562080182856,0.27,8.48827055274972
2112,2112,8.97e+17,terrynuriman,2017-08-13 20:45:00,149,1231,2164.0,Germany,0.066666667,0.3,2.333333333,1227.033333,0.0,30435,1,2021-07-06 16:08:28,2165.0,1422.807962962963,21.390799596468277,24.72,0.6574898165263231
2113,2113,1.08e+18,queenmoan,2019-08-01 05:51:00,100,3901,236.0,Neverland,0.0,0.333333333,0.7333333329999999,2881.633333,0.933333333,5378,1,2021-07-06 16:08:28,237.0,705.4287962962962,7.623731875188601,1.38,2.9891050690521026
2114,2114,2876232537.0,HamelTC,2014-11-14 10:38:00,1,23,133.0,0,0.033333333,0.6333333329999999,0.8666666670000001,10255.9,0.566666667,476,1,2021-07-06 16:08:28,134.0,2426.229490740741,0.19618919060071052,20.7,18.242326998050682
2115,2115,1.11e+18,Alex48096218,2019-11-03 19:33:00,0,5,108.0,0,1.166666667,0.966666667,2.2,449.0333333,0.0,40,1,2021-07-06 16:08:28,109.0,610.8579629629629,0.06548167074057648,8.0,5.656092249657064
2116,2116,1.11e+18,Dolanz_heartu,2019-03-21 17:50:00,29,77,208.0,0,0.033333333,0.333333333,1.033333333,815.5,0.5,104,1,2021-07-06 16:08:28,209.0,837.9294907407408,0.12411545499856154,1.35,4.028507167022792
2117,2117,4582514543.0,MattCowboyTex33,2015-12-23 21:40:00,4,16,360.0,Aiken,0.066666667,0.133333333,0.1,0.0,0.166666667,8,1,2021-07-06 16:08:28,361.0,2021.7697685185185,0.003956929282735352,0.5,5.616027134773662
2118,2118,1.03e+18,aligmc11,2018-08-19 20:39:00,0,141,1724.0,0,0.0,0.066666667,0.0,0.066666667,0.166666667,2,1,2021-07-06 16:08:28,1725.0,1051.8121296296297,0.0019014802583653906,0.01,0.610099843172639
2119,2119,7.22e+17,kolot_50,2016-04-19 15:02:00,0,79,28.0,0,0.0,2.0,0.0,0.0,0.0,5238,1,2021-07-06 16:08:28,29.0,1904.0461574074075,2.750983729896643,66.3,68.00164847883597
2120,2120,8.62e+17,WorshipAdmin,2017-08-05 12:01:00,131,2155,706.0,"Colorado, USA",1.033333333,1.5,0.0,0.1,0.166666667,8283,1,2021-07-06 16:08:28,707.0,1431.171851851852,5.787564917016979,3.84,2.0271555975238695
2121,2121,1.11e+18,CougarSora,2019-03-18 13:41:00,115,26,41.0,0,0.4,0.833333333,0.3666666670000001,31.83333333,2.766666667,119,1,2021-07-06 16:08:28,42.0,841.1024074074074,0.14148098846465385,4.58,20.514692863595304
2122,2122,2188042480.0,Ruin2day,2013-11-19 22:39:00,139,3038,2071.0,Dugout ,0.033333333,0.2,1.033333333,0.033333333,1.833333333,130618,1,2021-07-06 16:08:28,2072.0,2785.7287962962964,46.888268582950445,42.99,1.3451128905341847
2123,2123,8.9e+17,JamesALogan1,2017-07-24 16:37:00,7,100,1320.0,"bethelsprings,tn",1.266666667,0.833333333,1.1,173.2333333,0.0,16384,1,2021-07-06 16:08:28,1321.0,1442.9801851851853,11.354279267457407,163.84,1.0931668069584737
2124,2124,7.86e+17,AmericanGoldSPP,2016-11-10 22:44:00,160,12,143.0,"Palm Beach, FL",0.2,0.933333333,0.8,23.13333333,0.966666667,641,1,2021-07-06 16:08:28,144.0,1698.725324074074,0.377341757914506,53.42,11.87919807044807
2125,2125,43606177.0,BSherSB,2009-05-30 22:26:00,0,953,249.0,0,0.233333333,0.7,0.7666666670000001,536.1,3.733333333,6308,1,2021-07-06 16:08:28,250.0,4419.7378240740745,1.4272339788212465,6.62,17.749951100699093
2126,2126,4832188317.0,j4m3sw4lcott,2016-01-21 09:21:00,142,39,58.0, Nigeria,0.0,0.1,1.3666666669999998,0.0,0.2,424,1,2021-07-06 16:08:28,59.0,1993.282962962963,0.21271440526925245,10.87,34.36694763729246
2127,2127,185762468.0,eugin_ya,2010-01-09 19:45:00,0,33,25.0,0,0.0,1.0,0.0,0.0,0.0,2957,1,2021-07-06 16:08:28,26.0,4195.84962962963,0.7047440354198337,89.61,167.83398518518518
2128,2128,315682622.0,arttar87,2011-12-06 08:21:00,0,158,1410.0,Тольятти,0.0,1.0,0.0,0.033333333,0.0,6639,1,2021-07-06 16:08:28,1411.0,3500.3246296296297,1.8966812231648567,42.02,2.4824997373259787
2129,2129,9.34e+17,jhazz_rei,2017-11-23 01:06:00,0,11,258.0,0,0.0,0.533333333,1.033333333,557.1,0.133333333,1067,1,2021-07-06 16:08:28,259.0,1321.626712962963,0.8073384031470476,97.0,5.122584158771175
2130,2130,1.07e+18,void_george,2018-12-17 00:38:00,134,125,493.0,"Marietta, GA",1.1,0.833333333,1.0,10.83333333,0.0,4830,1,2021-07-06 16:08:28,494.0,932.6461574074074,5.1788129524133275,38.64,1.8917771955525504
2131,2131,1.11e+18,ibrahim52416212,2019-03-30 08:26:00,0,118,1187.0,0,0.5,0.966666667,1.6333333330000002,322.7333333,0.0,4787,1,2021-07-06 16:08:28,1188.0,829.3211574074074,5.772190854222192,40.57,0.6986698882960467
2132,2132,1.11e+18,Joff00322378,2019-04-04 17:25:00,0,10,173.0,0,2.6,0.6333333329999999,1.0,61.23333333,0.0,56,1,2021-07-06 16:08:28,174.0,823.9468518518519,0.0679655488386634,5.6,4.762698565617641
2133,2133,3265486770.0,LuizXulaps,2015-02-07 00:37:00,0,194,1045.0,"Caxias do Sul, Brasil",0.1,0.9,1.533333333,662.7333332999998,0.0,2213,1,2021-07-06 16:08:28,1046.0,2341.646851851852,0.9450613777435681,11.41,2.2408103845472267
2134,2134,1.06e+18,DickTributer,2018-09-11 23:09:00,126,381,1448.0,UK,1.133333333,0.6333333329999999,1.066666667,5.7,0.066666667,1630,1,2021-07-06 16:08:28,1449.0,1028.707962962963,1.584511891309901,4.28,0.7104336760793943
2135,2135,2535327983.0,daniellefwisdom,2014-08-05 16:59:00,0,818,493.0,tx,0.0,0.266666667,0.7,2169.2,1.0,38322,1,2021-07-06 16:08:28,494.0,2526.9649074074073,15.16522840806573,46.85,5.125689467357824
2136,2136,9.55e+17,pirate2pt0,2018-01-20 03:37:00,160,1650,1032.0,in mean people's faces ,0.7333333329999999,0.566666667,1.133333333,149.9666667,0.033333333,11622,1,2021-07-06 16:08:28,1033.0,1263.5218518518518,9.198099726543298,7.04,1.2243428797014069
2137,2137,1.05e+18,Samar3450,2018-09-27 13:28:00,78,108388,590.0,"Punjab, Pakistan",0.233333333,0.933333333,1.066666667,49.5,9.833333332999999,66448,1,2021-07-06 16:08:28,591.0,1013.1114351851852,65.58804657836487,0.61,1.717138025737602
2138,2138,1.09e+18,D972Mister,2019-07-02 15:11:00,0,5,79.0,0,1.5666666669999998,0.8666666670000001,1.3,2205.6,0.0,143,1,2021-07-06 16:08:28,80.0,735.0399074074074,0.19454726003161077,28.6,9.304302625410221
2139,2139,1.12e+18,MauroRo13459736,2019-04-21 18:55:00,0,7,354.0,0,0.233333333,1.0,1.6333333330000002,161.7666667,0.0,127,1,2021-07-06 16:08:28,355.0,806.8843518518519,0.1573955421350368,18.14,2.279334327265118
2140,2140,181081093.0,RatchetSensai,2010-08-21 06:23:00,91,982,1920.0,Winterfell ,0.066666667,0.333333333,0.7666666670000001,39.23333333,195.8,24601,1,2021-07-06 16:08:28,1921.0,3972.406574074074,6.192971323871659,25.05,2.068961757330247
2141,2141,1.01e+18,cheeekydee,2018-01-07 22:01:00,35,336,202.0,Queens,0.0,0.5,0.6,0.6333333329999999,0.5,9123,1,2021-07-06 16:08:28,203.0,1275.7551851851852,7.151058530619046,27.15,6.315619728639531
2142,2142,58175844.0,ruactive2,2009-07-19 11:09:00,160,332,3215.0,CPH DK,0.333333333,0.7666666670000001,1.3,2.6,0.033333333,10395,1,2021-07-06 16:08:28,3216.0,4370.207962962963,2.3786053405459175,31.31,1.3593181844363804
2143,2143,2325074985.0,kamaginv,2014-05-02 02:03:00,0,72,22.0,город . Владивосток,0.0,2.0,0.0,0.0,0.133333333,5206,1,2021-07-06 16:08:28,23.0,2622.5871296296295,1.9850627425046536,72.31,119.20850589225589
2144,2144,1.03e+18,BoubaNadir,2018-08-23 20:57:00,52,2355,1905.0,0,0.433333333,0.6333333329999999,1.6,7.333333333,0.266666667,117432,1,2021-07-06 16:08:28,1906.0,1047.7996296296296,112.07486305517135,49.86,0.5500260522990181
2145,2145,882701652.0,wwwtttttt1,2012-10-15 17:03:00,0,26,7.0,0,0.0,1.0,0.0,0.0,0.0,2867,1,2021-07-06 16:08:28,8.0,3185.9621296296295,0.8998851472014486,110.27,455.1374470899471
2146,2146,1.08e+18,y2zdies,2019-01-01 14:02:00,9,38,66.0,0,0.0,0.466666667,0.166666667,1155.433333,0.166666667,1285,1,2021-07-06 16:08:28,67.0,917.0878240740741,1.401174420015208,33.82,13.895270061728395
2147,2147,314903453.0,slythuga,2011-11-06 00:34:00,11,1117,531.0,"Atlanta, GA",0.066666667,0.333333333,0.7333333329999999,748.2333332999998,0.166666667,227879,1,2021-07-06 16:08:28,532.0,3530.648935185185,64.54309227095318,204.01,6.649056375113343
2148,2148,4780618703.0,RTpet73,2016-12-01 04:01:00,137,2298,3294.0,United Kingdom,1.966666667,0.533333333,1.3666666669999998,32.76666667,0.0,21429,1,2021-07-06 16:08:28,3295.0,1678.5051851851852,12.766716593512218,9.33,0.5095644156603476
2149,2149,3006991461.0,rostandbenni,2015-01-31 04:44:00,0,151,1308.0,0,0.066666667,1.933333333,2.0,59.46666667,0.0,7541,1,2021-07-06 16:08:28,1309.0,2348.4753240740743,3.21101947408077,49.94,1.7954704312492922
2150,2150,489966217.0,Froz2504,2012-12-02 02:57:00,38,19,13.0,Сургут,0.0,1.0,0.0,0.0,0.0,3154,1,2021-07-06 16:08:28,14.0,3138.5496296296296,1.0049227739540934,166.0,241.42689458689458
2151,2151,333328395.0,Olcha_Dilgizhek,2011-11-07 11:03:00,0,50,2.0,0,0.0,2.0,0.0,0.0,0.0,3467,1,2021-07-06 16:08:28,3.0,3529.2121296296295,0.9823722328540908,69.34,1764.6060648148148
2152,2152,615348740.0,D_Schweitzer94,2012-06-22 17:10:00,16,596,2060.0,United States,0.2,0.8,1.1,7514.1,0.0,31825,1,2021-07-06 16:08:28,2061.0,3300.9572685185185,9.641142678070224,53.4,1.6024064410284071
2153,2153,4497937641.0,davidcheoflore1,2015-12-16 01:47:00,0,980,4690.0,Schertz TX ,1.266666667,0.6333333329999999,1.533333333,50.1,0.066666667,13211,1,2021-07-06 16:08:28,4691.0,2029.5982407407407,6.5091700095179394,13.48,0.43275015794045646
2154,2154,437250059.0,Orehova_L,2011-12-15 05:32:00,0,65,45.0,0,0.0,2.0,0.0,0.0,0.033333333,5406,1,2021-07-06 16:08:28,46.0,3491.441990740741,1.5483573876743884,83.17,77.58759979423868
2155,2155,7.98e+17,2sebb20,2016-11-13 20:22:00,143,596,5000.0,In-between your thighs ,0.9,0.4,0.966666667,27.46666667,0.333333333,1555,1,2021-07-06 16:08:28,5001.0,1695.8239351851853,0.916958398650148,2.61,0.33916478703703706
2156,2156,32908791.0,mike_vaughan1,2009-04-18 15:10:00,22,234,314.0,"Texas, USA",0.033333333,0.233333333,1.266666667,5248.433333,0.3,4910,1,2021-07-06 16:08:28,315.0,4462.0406018518515,1.1003933935433565,20.98,14.210320388063222
2157,2157,1.12e+18,sumantri212,2019-04-18 20:51:00,3,3,17.0,0,0.666666667,0.7666666670000001,1.0,19.5,0.0,98,1,2021-07-06 16:08:28,18.0,809.8037962962962,0.12101696787321942,32.67,47.6355174291939
2158,2158,2325074985.0,kamaginv,2014-05-02 02:03:00,0,72,22.0,город . Владивосток,0.0,2.0,0.0,0.0,0.133333333,5210,1,2021-07-06 16:08:28,23.0,2622.5871296296295,1.9865879539856406,72.36,119.20850589225589
2159,2159,4897817656.0,aOcvgPllmg42NNL,2016-11-02 12:10:00,0,86,1.0,0,0.0,1.0,0.0,0.0,0.0,5234,1,2021-07-06 16:08:28,2.0,1707.1656018518518,3.06590057480212,60.86,1707.1656018518518
2160,2160,2766366858.0,XWaynes75,2014-08-25 13:44:00,119,401,806.0,"Ile-de-France, France",0.8666666670000001,0.8666666670000001,1.933333333,34.93333333,0.0,7835,1,2021-07-06 16:08:28,807.0,2507.1003240740743,3.125124242043897,19.54,3.1105463077842113
2161,2161,1360644042.0,mileskabio,2013-04-18 00:34:00,7,2282,1501.0,mardel💸,0.0,0.4,0.566666667,18.43333333,1.3666666669999998,16096,1,2021-07-06 16:08:28,1502.0,3001.648935185185,5.36238592439091,7.05,1.9997661127149802
2162,2162,18379967.0,SoCalledMary,2008-12-25 22:07:00,91,1074,3164.0,0,0.233333333,0.4,0.7666666670000001,40.06666667,0.2,43128,1,2021-07-06 16:08:28,3165.0,4575.751018518518,9.42533801018821,40.16,1.4461918516177366
2163,2163,2515252834.0,KarinaMedeuova,2014-04-28 18:17:00,0,146,26.0,"Тверь, Россия",0.0,1.0,0.0,0.0,0.0,5220,1,2021-07-06 16:08:28,27.0,2625.910740740741,1.987881735282249,35.75,100.99656695156696
2164,2164,734532902.0,Morgan_Lisaa,2012-03-08 09:15:00,68,73,39.0,0,0.0,1.0,0.0,0.0,0.0,4163,1,2021-07-06 16:08:28,40.0,3407.28712962963,1.2217931279693812,57.03,87.36633665717
2165,2165,2749306087.0,mramorr1,2014-08-20 15:01:00,0,75,21.0,0,0.0,2.0,0.0,0.0,0.0,5204,1,2021-07-06 16:08:28,22.0,2512.046851851852,2.071617412773839,69.39,119.62127865961199
2166,2166,2429243705.0,pauucb_,2014-03-22 17:09:00,139,187,269.0,0,0.0,0.333333333,0.966666667,3365.666667,0.033333333,2154,1,2021-07-06 16:08:28,270.0,2662.957962962963,0.8088749540767566,11.52,9.899471981274955
2167,2167,1568044428.0,ne_govori,2013-04-07 12:11:00,0,172,4.0,0,0.0,1.0,0.0,0.0,0.0,2871,1,2021-07-06 16:08:28,5.0,3012.1649074074076,0.9531350667221904,16.69,753.0412268518519
2168,2168,526798952.0,___sorayak,2012-03-16 21:12:00,2,589,501.0,London,0.0,0.533333333,0.833333333,16052.4,0.233333333,9199,1,2021-07-06 16:08:28,502.0,3398.789212962963,2.7065520759319424,15.62,6.784010405115695
2171,2171,9.7e+17,Al_2705,2018-03-03 02:59:00,0,208,20.0,0,0.0,2.0,0.0,0.0,0.0,10679,1,2021-07-06 16:08:28,21.0,1221.5482407407408,8.742184421242593,51.34,61.077412037037035
2172,2172,9.8e+17,avproh2,2018-03-30 16:44:00,0,94,2.0,0,0.0,1.0,0.0,0.0,0.0,6589,1,2021-07-06 16:08:28,3.0,1193.975324074074,5.518539510110696,70.1,596.987662037037
2173,2173,1313903430.0,Alfa_Lobx,2013-03-29 14:02:00,149,428,25.0,Icon Cr: Old Xian (19 Days),0.033333333,0.7333333329999999,0.966666667,3099.033333,0.033333333,167090,1,2021-07-06 16:08:28,26.0,3021.087824074074,55.307892299096274,390.4,120.84351296296296
2174,2174,7.14e+17,vladimirov1963i,2016-03-28 15:22:00,0,92,2.0,0,0.0,1.0,0.0,0.0,0.0,5289,1,2021-07-06 16:08:28,3.0,1926.0322685185185,2.7460599110669297,57.49,963.0161342592593
2175,2175,3251637472.0,PronyaevaKristi,2015-05-13 13:42:00,62,72,36.0,0,0.0,1.0,0.0,0.0,0.033333333,5312,1,2021-07-06 16:08:28,37.0,2246.101712962963,2.3649863981416197,73.78,62.3917142489712
2176,2176,293312470.0,frosiy123456,2011-05-05 03:52:00,0,32,1.0,0,0.0,1.0,0.0,0.0,0.0,6220,1,2021-07-06 16:08:28,2.0,3715.5114351851853,1.6740629408640182,194.38,3715.5114351851853
2177,2177,333328395.0,Olcha_Dilgizhek,2011-11-07 11:03:00,0,50,2.0,0,0.0,2.0,0.0,0.0,0.0,3473,1,2021-07-06 16:08:28,3.0,3529.2121296296295,0.9840723290170917,69.46,1764.6060648148148
2178,2178,913187808.0,frank_thetank26,2012-10-29 20:37:00,73,238,243.0,"Miami, Fl",0.333333333,0.466666667,1.3,3892.1,8.666666667000001,14136,1,2021-07-06 16:08:28,244.0,3171.8135185185183,4.456756337491935,59.39,13.052730528882792
2179,2179,1.11e+18,WowVideos7,2019-03-22 15:19:00,4,90,48.0,0,13.0,1.0,0.0,0.0,0.433333333,191,1,2021-07-06 16:08:28,49.0,837.0343518518519,0.2281865727224125,2.12,17.438215663580248
2180,2180,385004087.0,alexej_mir,2011-04-10 18:10:00,0,59,15.0,0,0.0,1.0,0.0,0.0,0.0,5257,1,2021-07-06 16:08:28,16.0,3739.915601851852,1.4056466935769756,89.1,249.32770679012347
2181,2181,7.22e+17,kolot_50,2016-04-19 15:02:00,0,79,28.0,0,0.0,2.0,0.0,0.0,0.0,5232,1,2021-07-06 16:08:28,29.0,1904.0461574074075,2.7478325457845045,66.23,68.00164847883597
2182,2182,301394800.0,erMerry,2011-05-19 11:55:00,102,74,15.0,Russia,0.0,1.0,0.0,0.0,0.033333333,5849,1,2021-07-06 16:08:28,16.0,3701.1760185185185,1.580308521057909,79.04,246.74506790123456
2183,2183,4038287489.0,KetiFredi,2015-10-25 10:39:00,0,33,25.0,0,0.0,1.033333333,0.0,0.0,0.0,2882,1,2021-07-06 16:08:28,26.0,2081.2287962962964,1.3847588526204981,87.33,83.24915185185186
2184,2184,856826370.0,gerardo63665738,2012-01-10 18:41:00,52,1093,1150.0,Chilangolandia,1.066666667,0.933333333,2.666666667,45.7,0.0,40025,1,2021-07-06 16:08:28,1151.0,3464.894074074074,11.551579685937703,36.62,3.0129513687600644
2185,2185,1.1e+18,mckl3b,2019-02-15 13:09:00,0,130,375.0,0,0.166666667,0.7,1.6,91.36666667,0.0,78,1,2021-07-06 16:08:28,376.0,872.1246296296297,0.08943675863520185,0.6,2.3256656790123458
2186,2186,1.07e+18,x0CcNNYbn6TEYb3,2018-12-18 06:11:00,0,1,47.0,0,0.066666667,1.033333333,1.4333333330000002,740.5,0.0,132,1,2021-07-06 16:08:28,48.0,931.4149074074074,0.14171987043606793,132.0,19.817338455476754
2187,2187,211267565.0,MeFrancescaLe,2010-02-11 19:52:00,20,15112,4390.0,0,0.0,2.0,0.0,0.266666667,0.8666666670000001,140861,1,2021-07-06 16:08:28,4391.0,4162.844768518518,33.837677797947265,9.32,0.9482562115076352
2189,2189,1.02e+18,stroker_the,2018-07-29 13:16:00,67,449,662.0,0,0.266666667,0.6333333329999999,1.166666667,7.8,0.3666666670000001,606,1,2021-07-06 16:08:28,663.0,1073.1197685185184,0.5647086353060157,1.35,1.6210268406624144
2190,2190,8.64e+17,AlejandroMR518,2017-05-14 22:11:00,5,114,310.0,0,0.666666667,0.8666666670000001,1.033333333,49.33333333,0.0,5553,1,2021-07-06 16:08:28,311.0,1513.7482407407408,3.6683775085893298,48.71,4.883058841099164
2191,2191,9.5e+17,IvanLeo93170594,2018-08-01 00:52:00,0,222,179.0,0,0.333333333,1.066666667,1.766666667,113.53333329999998,0.0,44675,1,2021-07-06 16:08:28,180.0,1070.6364351851853,41.7275169532902,201.24,5.981209135112767
2192,2192,3865693940.0,NiceGuy30462000,2015-12-10 04:15:00,124,1279,4418.0,United States,1.933333333,1.8,3.466666667,385.2666667,0.0,39847,1,2021-07-06 16:08:28,4419.0,2035.495462962963,19.576069180717717,31.15,0.4607278096339889
2194,2194,1.07e+18,ozzy231231,2018-03-12 22:23:00,0,101,2075.0,0,0.433333333,0.833333333,1.1,412.6666667,0.0,1137,1,2021-07-06 16:08:28,2076.0,1211.7399074074074,0.9383201733717609,11.26,0.5839710397144132
2195,2195,2578792763.0,sergexxxcon,2014-02-06 23:17:00,25,15,374.0,cuautilan izcalli,2.866666667,1.866666667,2.6,1112.9,0.0,3290,1,2021-07-06 16:08:28,375.0,2706.7024074074075,1.2155011910420175,219.33,7.237172212319272
2196,2196,1.07e+18,Milfiliciouss,2018-12-15 23:28:00,45,4012,18.0,0,0.133333333,1.0,0.0,1.1,5.366666667,3216,1,2021-07-06 16:08:28,19.0,933.6947685185186,3.4443804425538183,0.8,51.871931584362144
2197,2197,3194842340.0,ReneF1,2015-05-14 02:04:00,108,638,2203.0,0,0.0,1.0,1.0,18.36666667,0.0,30015,1,2021-07-06 16:08:28,2204.0,2245.586435185185,13.36621896610485,47.05,1.0193311099342648
2198,2198,2946128115.0,horndog_91,2014-12-28 17:52:00,66,1202,3852.0,0,0.3666666670000001,0.8666666670000001,1.5,183.5666667,0.0,35916,1,2021-07-06 16:08:28,3853.0,2381.928101851852,15.078540772106756,29.88,0.6183613971578016
2199,2199,1.11e+18,MalikaShehzadi1,2019-02-04 06:38:00,36,85,398.0,Pakistan,0.666666667,0.933333333,1.833333333,69.13333333,0.0,405,1,2021-07-06 16:08:28,399.0,883.3961574074074,0.4584579597771794,4.76,2.2195883351944907
2200,2200,1.03e+18,KPubefairy,2018-08-20 13:56:00,110,796,109.0,"Wales, United Kingdom",1.933333333,0.6333333329999999,1.666666667,4.0,1.933333333,2173,1,2021-07-06 16:08:28,110.0,1051.0919907407408,2.0673737590452115,2.73,9.643045786612301
2201,2201,101641624.0,sukaewean,2010-04-01 03:03:00,0,65,571.0,0,0.0,0.9,1.0,196.1666667,0.0,3004,1,2021-07-06 16:08:28,572.0,4114.545462962963,0.7300927956782769,46.22,7.205858954400986
2202,2202,9.56e+17,jcroldanroldan1,2018-01-24 04:06:00,0,393,3734.0,0,0.7666666670000001,1.066666667,1.1,158.7,0.0,9382,1,2021-07-06 16:08:28,3735.0,1259.501712962963,7.4489775626656,23.87,0.33730629699061676
2204,2204,1.04e+18,Cris9666450351,2018-03-09 04:12:00,0,19,44.0,0,0.7666666670000001,0.8,1.4,97.53333333,0.0,1845,1,2021-07-06 16:08:28,45.0,1215.4975462962964,1.5178969349809388,97.11,27.624944234006737
2205,2205,125706019.0,Grinder0420,2010-03-23 16:13:00,96,2305,2587.0,0,0.1,0.7,1.1,22.43333333,0.066666667,143508,1,2021-07-06 16:08:28,2588.0,4122.996851851852,34.80672073167922,62.26,1.5937367034603216
